ID_Pesanan,Waktu_Transaksi,Kategori_Menu,Harga_Pesanan,Jarak_Kirim_KM,Waktu_Tunggu_Menit,Rating_Pelanggan,Ulasan_Teks,Status_Promo,Tingkat_Keluhan,Status_Pesanan
ORD-2024-000221,27/01/2024 12:37,Martabak,25000,1.256295416,16,4,Nggg enak 😋,FALSE,Tidak Ada,Selesai
ORD-2024-000222,1/30/2024 12:50,Kopi,1255000,2.520509289,21,3,OK,FALSE,Tinggi,Selesai
ORD-2024-000223,2/5/2024 4:08,Ayam,67500,0.5,8,4,Nggg enak 😋,TRUE,Tidak Ada,Selesai
ORD-2024-000224,1/23/2024 11:08,Kopi,16500,2.138521961,23,5,Buruan order!11,FALSE,Tidak Ada,Selesai
ORD-2024-000225,1/31/2024 17:11,Ayam,58500,1.376526011,5,5,Makasih ya,FALSE,Tidak Ada,Selesai
ORD-2024-000226,2/23/2024 17:30,Ayam,43500,2.295004422,37,4,Rekomendasi deh,FALSE,Tidak Ada,Selesai
ORD-2024-000227,6/3/2024 20:32,Mie,23500,1.647313787,8,5,Makasih ya,FALSE,Tidak Ada,Selesai
ORD-2024-000228,1/6/2024 21:33,Kopi,17500,1.003171787,16,3,Lumayan,TRUE,Tidak Ada,Selesai
ORD-2024-000229,1/4/2024 14:54,Mie,18000,7.033595205,43,4,Puas bgt,FALSE,Tidak Ada,Selesai
ORD-2024-000230,1/14/2024 20:04,Martabak,27500,0.612836549,21,5,Cepat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-000231,3/18/2024 12:17,Martabak,23500,3.431132515,32,,,FALSE,Rendah,Selesai
ORD-2024-000232,3/11/2024 12:38,Kopi,12500,7.756623555,25,4,Akan order lg nih,FALSE,Tidak Ada,Selesai
ORD-2024-000233,3/5/2024 17:50,Kopi,7500,2.320924709,12,4,Nggg enak 😋,TRUE,Tidak Ada,Selesai
ORD-2024-000234,3/24/2024 17:46,Kopi,22000,6.272320242,36,,,FALSE,Rendah,Dibatalkan
ORD-2024-000235,2/27/2024 13:21,Ayam,40000,0.5,18,,,FALSE,Tidak Ada,Selesai
ORD-2024-000236,2/23/2024 10:27,Martabak,38500,2.04240374,26,,,FALSE,Tinggi,Selesai
ORD-2024-000237,2/17/2024 21:59,Ayam,69500,,14,,,FALSE,Tidak Ada,Selesai
ORD-2024-000238,1/11/2024 11:47,Ayam,30000,0.5,5,5,Top bgt kualitasnya,TRUE,Tidak Ada,Dibatalkan
ORD-2024-000239,1/17/2024 21:35,Martabak,22000,1.756956477,13,4,Puas bgt,TRUE,Tidak Ada,Selesai
ORD-2024-000240,1/16/2024 20:55,Ayam,94500,1.381489725,39,4,Puas bgt,FALSE,Tidak Ada,Selesai
ORD-2024-000241,2/6/2024 19:06,Mie,38500,3.324158684,38,,,TRUE,Tidak Ada,Refund
ORD-2024-000242,1/20/2024 7:54,Mie,26000,8.357862299,34,,,FALSE,Tidak Ada,Selesai
ORD-2024-000243,12/3/2024 19:36,Mie,28000,0.5,26,,,FALSE,Tidak Ada,Selesai
ORD-2024-000244,3/12/2024 19:39,Kopi,14000,1.190154166,11,5,Sesuai pesanan,FALSE,Rendah,Selesai
ORD-2024-000245,1/4/2024 19:01,Ayam,58500,1.761310277,28,,,FALSE,Tidak Ada,Selesai
ORD-2024-000246,9/2/2024 11:00,Mie,21000,1.821929056,5,5,Cepat sampai,FALSE,Tidak Ada,Refund
ORD-2024-000247,3/13/2024 2:09,Kopi,8000,4.472428647,26,4,Makasih ya,FALSE,Tinggi,Selesai
ORD-2024-000248,1/4/2024 12:24,Mie,16500,1.757701929,28,,,FALSE,Tidak Ada,Selesai
ORD-2024-000249,1/21/2024 19:49,Mie,26000,0.5,11,5,Enak bgt!!!!!!!!!,TRUE,Tidak Ada,Selesai
ORD-2024-000250,1/7/2024 11:43,Mie,18000,,31,3,Biasa saja,TRUE,Tinggi,Selesai
ORD-2024-000251,3/25/2024 21:28,Ayam,50500,6.484030003,30,5,Sesuai pesanan,FALSE,Tidak Ada,Dibatalkan
ORD-2024-000252,3/6/2024 14:07,Kopi,12000,2.164051829,23,5,Makanan hangat sampai,FALSE,Rendah,Selesai
ORD-2024-000253,3/16/2024 19:02,Mie,3073500,,17,5,Mantap gan!,TRUE,Tidak Ada,Selesai
ORD-2024-000254,3/17/2024 12:19,Ayam,49000,0.533565817,22,,,FALSE,Tidak Ada,Dibatalkan
ORD-2024-000255,2/2/2024 11:00,Ayam,23000,0.74786951,5,5,Enak bgttt,FALSE,Rendah,Selesai
ORD-2024-000256,23/01/2024 12:32,Kopi,15500,0.804306014,5,5,Enak bgt!!,FALSE,Tidak Ada,Selesai
ORD-2024-000257,2/15/2024 11:27,Mie,34000,1.690264429,31,5,Enak bgt,TRUE,Tidak Ada,Selesai
ORD-2024-000258,1/10/2024 18:27,Martabak,28000,7.899324461,17,3,Lumayan,TRUE,Rendah,Dibatalkan
ORD-2024-000259,22/03/2024 17:25,Kopi,15000,2.213083107,14,5,Top bgt kualitasnya,FALSE,Tidak Ada,Selesai
ORD-2024-000260,1/22/2024 19:29,Ayam,70000,0.639942227,13,,,TRUE,Tidak Ada,Dibatalkan
ORD-2024-000261,2/16/2024 11:15,Martabak,27500,0.928097366,19,,,FALSE,Rendah,Selesai
ORD-2024-000262,3/8/2024 13:47,Mie,35000,1.453598144,13,4,Top bgt kualitasnya,FALSE,Tidak Ada,Selesai
ORD-2024-000263,1/22/2024 11:33,Ayam,30000,2.928591797,12,5,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-000264,2/14/2024 18:15,Kopi,19500,1.739633096,30,4,Buruan order!11,FALSE,Tidak Ada,Selesai
ORD-2024-000265,1/26/2024 12:48,Mie,500,1.494936949,27,4,Top bgt kualitasnya,FALSE,Tidak Ada,Selesai
ORD-2024-000266,1/23/2024 20:31,Martabak,42500,2.495356606,17,1,Makanannya dingin,TRUE,Tinggi,Refund
ORD-2024-000267,15/03/2024 21:41,Martabak,16000,0.830562697,5,5,Nggg enak 😋,TRUE,Tidak Ada,Selesai
ORD-2024-000268,2/11/2024 20:20,Martabak,36500,0.5,17,,,FALSE,Tidak Ada,Selesai
ORD-2024-000269,3/1/2024 19:50,Kopi,15000,0.5,16,4,Puas bgt,FALSE,Tidak Ada,Selesai
ORD-2024-000270,2/15/2024 19:29,Ayam,63500,0.868087104,9,,,FALSE,Tidak Ada,Selesai
ORD-2024-000271,17/02/2024 02:41,Mie,16500,0.5,5,5,Akan order lg nih,FALSE,Rendah,Selesai
ORD-2024-000272,1/12/2024 21:24,Mie,34000,1.229958813,14,,,FALSE,Tidak Ada,Selesai
ORD-2024-000273,1/6/2024 21:41,Mie,15500,4.447537592,35,5,Sesuai pesanan,TRUE,Rendah,Selesai
ORD-2024-000274,1/3/2024 17:28,Mie,21500,3.77945386,34,,,TRUE,Tidak Ada,Selesai
ORD-2024-000275,2/13/2024 2:32,Kopi,12500,2.831969679,18,5,Top bgt kualitasnya,TRUE,Tidak Ada,Selesai
ORD-2024-000276,2/1/2024 14:33,Kopi,9000,5.74178627,27,,,FALSE,Tidak Ada,Selesai
ORD-2024-000277,2/16/2024 19:24,Martabak,30500,0.994139697,23,5,Top bgt kualitasnya,FALSE,Tidak Ada,Selesai
ORD-2024-000278,3/27/2024 19:04,Martabak,43500,6.489872033,24,3,Standar lah,FALSE,Rendah,Selesai
ORD-2024-000279,3/27/2024 19:46,Martabak,50000,1.52867513,5,5,Cepat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-000280,3/18/2024 10:05,Martabak,30500,1.536946791,14,3,Standar lah,FALSE,Rendah,Selesai
ORD-2024-000281,2/14/2024 14:08,Mie,34000,1.559354986,32,5,Puas bgt,TRUE,Tidak Ada,Selesai
ORD-2024-000282,1/11/2024 14:41,Ayam,500,0.5,29,5,Top bgt kualitasnya,FALSE,Rendah,Selesai
ORD-2024-000283,1/17/2024 23:43,Kopi,17500,11.12608324,33,5,Wow enak bgt,FALSE,Tidak Ada,Selesai
ORD-2024-000284,3/23/2024 16:23,Ayam,55500,,8,,,FALSE,Tidak Ada,Dibatalkan
ORD-2024-000285,1/24/2024 10:49,Kopi,17000,1.250575056,33,5,Akan order lg nih,FALSE,Tinggi,Selesai
ORD-2024-000286,1/18/2024 13:54,Ayam,39000,,10,,,TRUE,Tidak Ada,Dibatalkan
ORD-2024-000287,3/10/2024 16:02,Kopi,25000,0.5,24,4,Cepat sampai,TRUE,Tidak Ada,Selesai
ORD-2024-000288,3/20/2024 14:09,Kopi,14500,,23,4,Enak bgt,FALSE,Rendah,Selesai
ORD-2024-000289,3/29/2024 5:46,Ayam,51000,0.5,21,3,OK,FALSE,Rendah,Selesai
ORD-2024-000290,2/16/2024 7:28,Kopi,15500,1.037648001,10,,,TRUE,Tidak Ada,Selesai
ORD-2024-000291,2/27/2024 12:19,Ayam,84000,6.04448986,30,1,Driver gak ramah,TRUE,Tinggi,Dibatalkan
ORD-2024-000292,1/25/2024 21:28,Ayam,46500,1.244011974,8,5,Akan order lg nih,FALSE,Tidak Ada,Selesai
ORD-2024-000293,2/18/2024 20:10,Mie,23500,0.5,21,5,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-000294,3/18/2024 13:03,Kopi,17000,3.112781883,7,,,TRUE,Tidak Ada,Selesai
ORD-2024-000295,2/17/2024 17:45,Ayam,40000,17.0527444,72,1,😠😠😠,FALSE,Tinggi,Selesai
ORD-2024-000296,16/01/2024 12:17,Kopi,17000,0.793161707,31,4,Driver ramah,FALSE,Tidak Ada,Selesai
ORD-2024-000297,19/01/2024 02:58,Martabak,48000,0.983725256,18,4,Nggg enak 😋,FALSE,Tidak Ada,Refund
ORD-2024-000298,2/14/2024 13:03,Ayam,56500,10.71030986,60,4,Rekomendasi deh,FALSE,Tidak Ada,Selesai
ORD-2024-000299,1/31/2024 17:23,Martabak,32000,0.590879157,5,4,Enak bgttt,FALSE,Tidak Ada,Selesai
ORD-2024-000300,1/13/2024 20:21,Ayam,39500,2.147491953,10,5,Sesuai pesanan,TRUE,Tinggi,Selesai
ORD-2024-000301,1/5/2024 14:44,Ayam,80000,0.821937692,26,3,Standar lah,FALSE,Tidak Ada,Selesai
ORD-2024-000302,3/1/2024 17:57,Kopi,24500,,42,3,OK,FALSE,Rendah,Selesai
ORD-2024-000303,1/28/2024 17:46,Kopi,20000,11.97336335,45,5,Mantap gan!!!,FALSE,Tidak Ada,Selesai
ORD-2024-000304,1/15/2024 7:19,Martabak,35000,5.057302566,30,1,Lama org kerjanyaa,FALSE,Tinggi,Selesai
ORD-2024-000305,2/23/2024 21:29,Martabak,28000,1.134062679,11,4,Makasih ya,TRUE,Tidak Ada,Selesai
ORD-2024-000306,3/4/2024 17:40,Mie,28500,1.549965122,42,3,Yaudah minum teh,TRUE,Tinggi,Selesai
ORD-2024-000307,1/19/2024 11:39,Kopi,13000,0.832425754,21,5,Enak bgttt,FALSE,Tidak Ada,Selesai
ORD-2024-000308,2/23/2024 11:33,Ayam,32500,6.642568117,27,4,Sesuai pesanan,TRUE,Tidak Ada,Selesai
ORD-2024-000309,3/8/2024 21:35,Martabak,19000,7.379762237,47,5,Akan order lg nih,FALSE,Tidak Ada,Selesai
ORD-2024-000310,3/1/2024 14:23,Ayam,58500,1.628345804,33,5,Makanan hangat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-000311,2/15/2024 11:15,Kopi,10500,3.205993336,23,5,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-000312,1/14/2024 23:48,Ayam,3859500,0.542958793,5,4,Driver ramah,FALSE,Tidak Ada,Selesai
ORD-2024-000313,2/15/2024 18:53,Ayam,454500,1.712448311,19,,,FALSE,Tidak Ada,Selesai
ORD-2024-000314,3/30/2024 18:51,Mie,33000,2.994936429,17,5,Top bgt kualitasnya,FALSE,Tidak Ada,Selesai
ORD-2024-000315,2/28/2024 12:02,Mie,22000,1.46036611,15,4,Top bgt kualitasnya,FALSE,Tidak Ada,Selesai
ORD-2024-000316,6/1/2024 13:32,Martabak,38500,1.327630134,5,3,Yaudah minum teh,FALSE,Rendah,Selesai
ORD-2024-000317,3/10/2024 17:48,Kopi,20500,0.5,22,5,Puas bgt,TRUE,Tidak Ada,Selesai
ORD-2024-000318,2/15/2024 1:55,Ayam,33500,4.893417018,15,5,Enak bgttt,FALSE,Tidak Ada,Selesai
ORD-2024-000319,1/16/2024 13:56,Ayam,0,6.603813787,42,2,"Narik duit banyak😡",FALSE,Tinggi,Dibatalkan
ORD-2024-000320,2/19/2024 12:31,Ayam,70500,10.46650067,47,3,OK,FALSE,Rendah,Selesai
ORD-2024-000321,3/7/2024 11:46,Kopi,20000,3.811100578,28,,,FALSE,Tidak Ada,Selesai
ORD-2024-000322,3/18/2024 5:34,Martabak,26000,2.387482622,13,4,Nggg enak 😋,FALSE,Tidak Ada,Selesai
ORD-2024-000323,1/11/2024 13:19,Martabak,30000,,17,4,Akan order lg nih,FALSE,Tidak Ada,Selesai
ORD-2024-000324,2/24/2024 14:22,Ayam,58000,21.79104564,95,4,Cepat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-000325,15/02/2024 20:17,Mie,118000,2.672986521,18,3,Standar lah,TRUE,Rendah,Selesai
ORD-2024-000326,8/1/2024 14:23,Martabak,27000,3.429141835,8,5,Nggg enak 😋,TRUE,Tidak Ada,Selesai
ORD-2024-000327,3/27/2024 11:09,Kopi,13000,3.440945854,28,5,Mantap gan!,TRUE,Tidak Ada,Selesai
ORD-2024-000328,2/26/2024 11:15,Martabak,2641500,5.597867915,36,4,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-000329,2/16/2024 21:02,Kopi,19500,,5,,,FALSE,Tidak Ada,Refund
ORD-2024-000330,2/27/2024 11:28,Ayam,47500,0.746333999,5,1,Lama org kerjanyaa,FALSE,Rendah,Dibatalkan
ORD-2024-000331,1/18/2024 20:20,Kopi,19500,3.285660148,20,4,Makasih ya,FALSE,Tidak Ada,Selesai
ORD-2024-000332,1/15/2024 12:31,Martabak,36000,,14,,,FALSE,Tidak Ada,Selesai
ORD-2024-000333,3/12/2024 13:45,Ayam,78500,3.468776151,31,,,FALSE,Tinggi,Selesai
ORD-2024-000334,3/19/2024 14:12,Ayam,74000,1.600703288,13,5,Driver ramah,TRUE,Tidak Ada,Selesai
ORD-2024-000335,1/10/2024 20:05,Ayam,74000,1.34616157,20,5,Nggg enak 😋,FALSE,Tidak Ada,Selesai
ORD-2024-000336,2/10/2024 22:04,Ayam,75500,4.01763706,14,5,Mantap gan!,FALSE,Rendah,Refund
ORD-2024-000337,2/8/2024 22:45,Mie,28000,4.055536165,38,5,Mantap gan!,TRUE,Tidak Ada,Selesai
ORD-2024-000338,23/01/2024 16:14,Martabak,30000,2.802279725,7,5,Makanan hangat sampai,TRUE,Tidak Ada,Selesai
ORD-2024-000339,1/18/2024 14:01,Kopi,20000,1.033676033,11,5,Makasih ya,FALSE,Tinggi,Selesai
ORD-2024-000340,17/02/2024 21:08,Ayam,64000,7.777000632,52,2,Lama bgt nunggunya,FALSE,Tinggi,Selesai
ORD-2024-000341,1/9/2024 14:33,Kopi,15000,2.408082288,10,5,Driver ramah,FALSE,Tidak Ada,Selesai
ORD-2024-000342,3/14/2024 13:41,Kopi,18000,4.688985164,30,5,Makasih ya,FALSE,Tidak Ada,Selesai
ORD-2024-000343,3/28/2024 18:56,Ayam,51000,0.723572264,21,5,Makanan hangat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-000344,22/03/2024 18:27,Kopi,13000,1.264970009,5,5,Akan order lg nih,TRUE,Tidak Ada,Selesai
ORD-2024-000345,1/8/2024 16:09,Kopi,22000,6.228249954,23,4,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-000346,11/2/2024 7:22,Martabak,30500,0.5,13,4,Mantap gan!!!,TRUE,Tidak Ada,Selesai
ORD-2024-000347,1/11/2024 13:08,Martabak,45500,2.154258635,24,4,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-000348,3/9/2024 12:37,Ayam,24500,1.97163488,11,4,Cepat sampai,TRUE,Tidak Ada,Selesai
ORD-2024-000349,25/03/2024 21:21,Kopi,14000,4.173681791,45,3,Standar lah,FALSE,Rendah,Selesai
ORD-2024-000350,6/1/2024 0:05,Martabak,30000,0.993413307,17,5,Buruan order!11,FALSE,Tidak Ada,Selesai
ORD-2024-000351,3/14/2024 12:49,Kopi,21500,0.741797076,22,4,Nggg enak 😋,FALSE,Tidak Ada,Selesai
ORD-2024-000352,3/22/2024 13:41,Mie,29000,7.816460752,47,,,FALSE,Rendah,Selesai
ORD-2024-000353,3/28/2024 20:04,Martabak,32500,2.54386179,6,5,Cepat sampai,TRUE,Tidak Ada,Dibatalkan
ORD-2024-000354,2/26/2024 20:13,Ayam,32500,0.5,13,4,Rekomendasi deh,TRUE,Rendah,Selesai
ORD-2024-000355,2/10/2024 10:46,Ayam,32000,0.643429267,12,5,Puas bgt,TRUE,Rendah,Dibatalkan
ORD-2024-000356,2/21/2024 13:32,Martabak,32500,20.24216776,82,1,Ayamnya keras,FALSE,Tinggi,Selesai
ORD-2024-000357,1/31/2024 19:28,Ayam,28500,0.653009415,16,,,FALSE,Tidak Ada,Selesai
ORD-2024-000358,1/7/2024 14:55,Kopi,14000,2.828485631,5,,,FALSE,Rendah,Selesai
ORD-2024-000359,1/21/2024 18:46,Mie,29500,1.634844077,19,5,Makasih ya,FALSE,Tidak Ada,Selesai
ORD-2024-000360,21/01/2024 21:29,Kopi,12500,,33,5,Mantap gan!,TRUE,Rendah,Selesai
ORD-2024-000361,4/3/2024 14:32,Kopi,23500,4.221556311,7,5,Nggg enak 😋,FALSE,Tidak Ada,Selesai
ORD-2024-000362,1/28/2024 17:03,Martabak,39000,2.726094358,26,,,FALSE,Tidak Ada,Selesai
ORD-2024-000363,24/03/2024 09:34,Kopi,10000,0.5,5,,,FALSE,Tidak Ada,Selesai
ORD-2024-000364,2/25/2024 13:46,Kopi,12500,6.35567516,31,5,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-000365,2/16/2024 11:36,Mie,10000,1.764564579,16,4,Nggg enak 😋,FALSE,Tidak Ada,Selesai
ORD-2024-000366,3/11/2024 14:32,Kopi,13000,8.046167392,23,5,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-000367,2/5/2024 19:43,Mie,31500,2.052794316,5,,,FALSE,Tidak Ada,Selesai
ORD-2024-000368,1/13/2024 19:35,Mie,23000,,30,4,Wow enak bgt,FALSE,Tidak Ada,Selesai
ORD-2024-000369,1/26/2024 20:32,Ayam,59000,0.5,8,3,Biasa saja,FALSE,Rendah,Dibatalkan
ORD-2024-000370,1/18/2024 15:33,Ayam,26000,,19,,,FALSE,Rendah,Selesai
ORD-2024-000371,6/3/2024 13:10,Ayam,65000,1.237451184,17,4,Mantap gan!,FALSE,Tidak Ada,Selesai
ORD-2024-000372,2/8/2024 21:53,Ayam,42000,1.298627688,5,5,Wow enak bgt,TRUE,Tidak Ada,Dibatalkan
ORD-2024-000373,3/13/2024 11:23,Ayam,51500,0.5,10,5,Makanan hangat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-000374,2/23/2024 17:38,Martabak,29500,0.5,13,2,Bau gak tauu,FALSE,Rendah,Refund
ORD-2024-000375,3/24/2024 18:36,Ayam,30000,,31,4,Mantap gan!,FALSE,Rendah,Selesai
ORD-2024-000376,3/15/2024 21:40,Ayam,32000,1.193411352,7,5,Enak bgttt,FALSE,Tidak Ada,Selesai
ORD-2024-000377,18/02/2024 12:02,Mie,33000,6.676036516,44,1,Kecewa bgt,FALSE,Rendah,Selesai
ORD-2024-000378,1/15/2024 14:20,Ayam,58000,,17,4,Makasih ya,TRUE,Tidak Ada,Selesai
ORD-2024-000379,3/29/2024 14:55,Mie,33500,3.866008295,15,4,Wow enak bgt,FALSE,Tidak Ada,Selesai
ORD-2024-000380,1/8/2024 16:13,Ayam,57000,0.5,6,5,Enak bgt!!,FALSE,Tidak Ada,Selesai
ORD-2024-000381,3/25/2024 20:20,Ayam,54000,2.682845145,30,,,FALSE,Tidak Ada,Selesai
ORD-2024-000382,9/3/2024 13:43,Martabak,17000,1.972710242,27,5,Mantap gan!,TRUE,Tidak Ada,Selesai
ORD-2024-000383,3/28/2024 19:39,Martabak,28000,11.44440944,48,4,Buruan order!!!11,FALSE,Tidak Ada,Selesai
ORD-2024-000384,2/1/2024 13:14,Mie,26000,5.616458228,36,4,Makasih ya,FALSE,Tidak Ada,Dibatalkan
ORD-2024-000385,1/27/2024 15:20,Martabak,44500,1.819971567,7,5,Cepat sampai,FALSE,Rendah,Selesai
ORD-2024-000386,5/2/2024 14:57,Mie,31000,4.476868755,26,5,Mantap gan!,FALSE,Tidak Ada,Selesai
ORD-2024-000387,1/19/2024 13:45,Ayam,77000,0.643438855,10,5,Akan order lg nih,TRUE,Tidak Ada,Selesai
ORD-2024-000388,2/26/2024 23:30,Ayam,61500,2.478913603,25,5,Wow enak bgt,FALSE,Tidak Ada,Selesai
ORD-2024-000389,3/9/2024 13:08,Martabak,24500,0.5,18,5,Cepat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-000390,3/16/2024 11:42,Mie,27000,1.283541837,10,5,Sesuai pesanan,FALSE,Rendah,Dibatalkan
ORD-2024-000391,3/22/2024 11:26,Mie,27500,0.768016084,9,5,Top bgt kualitasnya,FALSE,Tidak Ada,Dibatalkan
ORD-2024-000392,13/01/2024 04:00,Kopi,12500,3.807239158,21,,,TRUE,Tidak Ada,Selesai
ORD-2024-000393,1/21/2024 20:30,Kopi,15000,2.020567185,18,,,FALSE,Tidak Ada,Selesai
ORD-2024-000394,2/6/2024 11:58,Martabak,28500,4.17175641,24,5,Akan order lg nih,TRUE,Tidak Ada,Selesai
ORD-2024-000395,3/14/2024 11:58,Ayam,78500,2.17264717,16,5,Cepat sampai,FALSE,Rendah,Selesai
ORD-2024-000396,1/23/2024 1:53,Mie,1368500,0.5,23,4,Driver ramah,TRUE,Tidak Ada,Selesai
ORD-2024-000397,1/24/2024 9:56,Mie,11500,3.988241321,18,,,FALSE,Tidak Ada,Selesai
ORD-2024-000398,13/03/2024 19:18,Kopi,20000,5.373405744,34,4,Cepat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-000399,3/10/2024 18:54,Martabak,40000,7.015607723,61,1,Paket berantakan,FALSE,Tinggi,Selesai
ORD-2024-000400,1/25/2024 10:10,Martabak,39000,2.545839793,11,5,Puas bgt,FALSE,Rendah,Dibatalkan
ORD-2024-000401,2/2/2024 0:47,Ayam,38500,4.202218888,24,5,Puas bgt,TRUE,Tidak Ada,Selesai
ORD-2024-000402,13/03/2024 06:11,Mie,35000,4.18351598,25,5,Rekomendasi deh,FALSE,Tidak Ada,Selesai
ORD-2024-000403,2/21/2024 16:20,Kopi,22500,0.507919006,11,1,Kecewa bgt,FALSE,Tidak Ada,Selesai
ORD-2024-000404,13/01/2024 12:30,Mie,24000,0.538172043,14,,,TRUE,Tidak Ada,Selesai
ORD-2024-000405,1/1/2024 12:28,Ayam,52000,0.5,5,4,Buruan order!11,FALSE,Tidak Ada,Selesai
ORD-2024-000406,2/12/2024 11:16,Mie,19500,1.156606445,20,3,Biasa saja,FALSE,Rendah,Selesai
ORD-2024-000407,1/31/2024 11:29,Kopi,23000,,5,,,TRUE,Tidak Ada,Selesai
ORD-2024-000408,3/28/2024 19:44,Ayam,26000,18.49438788,96,1,Kecewa bgt,TRUE,Tinggi,Dibatalkan
ORD-2024-000409,2/7/2024 18:14,Mie,29500,1.691589431,35,5,Buruan order!11,TRUE,Tidak Ada,Selesai
ORD-2024-000410,2/28/2024 19:23,Ayam,41500,3.886538773,23,4,Akan order lg nih,FALSE,Tidak Ada,Selesai
ORD-2024-000411,3/1/2024 21:52,Ayam,33000,3.546604841,35,3,Biasa saja,TRUE,Rendah,Selesai
ORD-2024-000412,3/28/2024 2:33,Mie,13000,0.686285225,10,,,FALSE,Tidak Ada,Selesai
ORD-2024-000413,2/16/2024 11:03,Mie,24500,0.5,14,5,Cepat sampai,TRUE,Tidak Ada,Selesai
ORD-2024-000414,5/3/2024 12:10,Kopi,11000,2.369018857,14,3,Yaudah minum teh,FALSE,Tinggi,Selesai
ORD-2024-000415,2/26/2024 12:45,Martabak,30500,3.614975894,33,4,Nggg enak 😋,TRUE,Tidak Ada,Selesai
ORD-2024-000416,3/6/2024 17:29,Kopi,24000,19.04748893,75,2,Ayamnya keras,FALSE,Tidak Ada,Selesai
ORD-2024-000417,28/02/2024 21:29,Ayam,55000,1.33235767,24,4,Buruan order!11,FALSE,Tidak Ada,Selesai
ORD-2024-000418,1/3/2024 17:47,Ayam,85000,6.800627828,36,4,Buruan order!11,FALSE,Tidak Ada,Selesai
ORD-2024-000419,6/1/2024 17:34,Martabak,22500,1.443472598,17,,,FALSE,Tidak Ada,Selesai
ORD-2024-000420,1/9/2024 15:02,Martabak,20500,3.507861195,9,,,FALSE,Tidak Ada,Selesai
ORD-2024-000421,1/18/2024 23:41,Martabak,22500,2.735797706,19,,,TRUE,Tidak Ada,Dibatalkan
ORD-2024-000422,2/18/2024 20:24,Martabak,29500,,5,,,TRUE,Tidak Ada,Selesai
ORD-2024-000423,3/25/2024 4:41,Ayam,97000,0.5,12,5,Akan order lg nih,TRUE,Rendah,Selesai
ORD-2024-000424,1/23/2024 12:33,Kopi,9500,0.5,32,,,TRUE,Tidak Ada,Selesai
ORD-2024-000425,1/29/2024 0:19,Ayam,62000,1.390080842,5,4,Sesuai pesanan,TRUE,Tidak Ada,Selesai
ORD-2024-000426,3/10/2024 20:52,Kopi,13500,4.108914138,25,,,FALSE,Tidak Ada,Selesai
ORD-2024-000427,2/14/2024 12:59,Kopi,15500,0.568964558,8,5,Buruan order!11,TRUE,Tidak Ada,Selesai
ORD-2024-000428,15/01/2024 14:39,Mie,17000,,12,5,Enak bgttt,FALSE,Tidak Ada,Selesai
ORD-2024-000429,1/3/2024 11:06,Kopi,20000,1.022521969,8,3,Yaudah minum teh,FALSE,Tinggi,Selesai
ORD-2024-000430,3/17/2024 1:15,Ayam,51000,4.783538897,36,4,Buruan order!11,FALSE,Tidak Ada,Selesai
ORD-2024-000431,2/26/2024 12:48,Ayam,69500,4.804351922,46,5,Nggg enak 😋,TRUE,Tidak Ada,Selesai
ORD-2024-000432,18/01/2024 19:14,Martabak,31500,4.480496594,18,4,Akan order lg nih,FALSE,Tinggi,Selesai
ORD-2024-000433,14/03/2024 13:15,Martabak,15500,2.232270117,24,4,Driver ramah,FALSE,Tidak Ada,Selesai
ORD-2024-000434,3/25/2024 20:19,Ayam,70000,,7,4,Makanan hangat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-000435,3/16/2024 5:40,Ayam,18000,4.973428184,19,4,Cepat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-000436,3/4/2024 13:41,Martabak,16000,,5,3,OK,FALSE,Tinggi,Selesai
ORD-2024-000437,3/8/2024 14:26,Ayam,36000,1.026455333,36,4,Puas bgt,TRUE,Tidak Ada,Selesai
ORD-2024-000438,1/24/2024 15:15,Mie,19500,0.609830521,21,5,Puas bgt,TRUE,Tidak Ada,Selesai
ORD-2024-000439,19/01/2024 01:35,Martabak,40500,3.364508308,15,4,Enak bgt,TRUE,Tidak Ada,Dibatalkan
ORD-2024-000440,3/12/2024 20:15,Ayam,48500,3.477342773,27,5,Driver ramah,FALSE,Tidak Ada,Selesai
ORD-2024-000441,3/23/2024 14:54,Ayam,72500,3.171058112,20,,,TRUE,Tidak Ada,Selesai
ORD-2024-000442,1/25/2024 14:43,Mie,22000,1.611516327,27,,,TRUE,Tinggi,Selesai
